obj_id  ref_name         valuet                                                        valuei       timestamp          
------  ---------------  ------------------------------------------------------------  -----------  -------------------

1492    stock_sold                                                                     0            2026-02-05 00:11:43

1510    EAN              5902768499421                                                              2026-02-05 00:11:43

1510    cat_id                                                                         112632       2026-02-05 00:11:43

1510    item_no                                                                        882          2026-02-05 00:21:35

1510    name             On Lemon TO NIC - Rozmaryn 200ml                                           2026-02-05 00:11:43

1510    name             On Lemon TO NIC - Rozmaryn 200ml                                           2026-02-05 00:21:35

1510    offer_id                                                                       16148662024  2026-02-05 00:11:43

1510    price                                                                          5016260      2026-02-05 00:21:35

1510    stock                                                                          14           2026-02-05 00:21:35

1510    stock_available                                                                30           2026-02-05 00:11:43

1510    stock_sold                                                                     5            2026-02-05 00:11:43

1511    EAN              8593875517312                                                              2026-02-05 00:11:43

1511    cat_id                                                                         311869       2026-02-05 00:11:43

1511    item_no                                                                        869          2026-02-05 00:21:35

1511    name             Browar LITOVEL Pomelo Free Piwo o smaku Pomelo                             2026-02-05 00:11:43

1511    name             Browar LITOVEL Pomelo Free Piwo o smaku Pomelo                             2026-02-05 00:21:35

1511    offer_id                                                                       16143993032  2026-02-05 00:11:43

1511    price                                                                          5682927      2026-02-05 00:21:35

1511    stock                                                                          57           2026-02-05 00:21:35

1511    stock_available                                                                169          2026-02-05 00:11:43

1511    stock_sold                                                                     1            2026-02-05 00:11:43

1512    EAN              3800162518897                                                              2026-02-05 00:11:43

1512    cat_id                                                                         89001        2026-02-05 00:11:43

1512    item_no                                                                        903          2026-02-05 00:21:35

1512    name             ROSES - Maska do Włosów z Różanym Eliksirem 350 ml                         2026-02-05 00:11:43

1512    name             ROSES - Maska do Włosów z Różanym Eliksirem 350 ml                         2026-02-05 00:21:35

1512    offer_id                                                                       16126162948  2026-02-05 00:11:43

1512    price                                                                          27642276     2026-02-05 00:21:35

1512    stock                                                                          4            2026-02-05 00:21:35

1512    stock_available                                                                12           2026-02-05 00:11:43

1512    stock_sold                                                                     0            2026-02-05 00:11:43

1517    EAN              5906874846018                                                              2026-02-05 00:11:43

1517    cat_id                                                                         112635       2026-02-05 00:11:43

1517    item_no                                                                        300          2026-02-05 00:21:35

1517    name             Pigwoniada Klasyczna gazowana 330ml                                        2026-02-05 00:11:43

1517    name             Pigwoniada Klasyczna gazowana 330ml                                        2026-02-05 00:21:35

1517    offer_id                                                                       16110240901  2026-02-05 00:11:43

1517    price                                                                          7878049      2026-02-05 00:21:35

1517    stock                                                                          94           2026-02-05 00:21:35

1517    stock_available                                                                58           2026-02-05 00:11:43

1517    stock_sold                                                                     40           2026-02-05 00:11:43

1518    EAN              5905279959910                                                              2026-02-05 00:11:43

1518    cat_id                                                                         311869       2026-02-05 00:11:43

1518    item_no                                                                        569          2026-02-05 00:21:35

1518    name             Nepomucen OLE Spanish gose z brzoswinią                                    2026-02-05 00:11:43

1518    name             Nepomucen OLE Spanish gose z brzoswinią                                    2026-02-05 00:21:35

1518    offer_id                                                                       16105107812  2026-02-05 00:11:43

1518    price                                                                          9747967      2026-02-05 00:21:35

1518    stock                                                                          8            2026-02-05 00:21:35

1518    stock_available                                                                161          2026-02-05 00:11:43

1518    stock_sold                                                                     3            2026-02-05 00:11:43

1519    EAN              5904252699775                                                              2026-02-05 00:11:43

1519    cat_id                                                                         311869       2026-02-05 00:11:43

1519    item_no                                                                        479          2026-02-05 00:21:35

1519    name             Browar Trzech Kumpli Oatmeal Stout bezalkoholowa puszka 500m               2026-02-05 00:11:43
                         l                                                                                             

1519    name             Browar Trzech Kumpli Oatmeal Stout bezalkoholowa puszka 500m               2026-02-05 00:21:35
                         l                                                                                             

1519    offer_id                                                                       16089496144  2026-02-05 00:11:43

1519    price                                                                          9747967      2026-02-05 00:21:35

1519    stock                                                                          6            2026-02-05 00:21:35

1519    stock_available                                                                117          2026-02-05 00:11:43

1519    stock_sold                                                                     32           2026-02-05 00:11:43

1520    EAN              5902768499544                                                              2026-02-05 00:11:43

1520    cat_id                                                                         112633       2026-02-05 00:11:43

1520    item_no                                                                        964          2026-02-05 00:21:35

1520    name             On Lemon Kola zero bez cukru 330ml                                         2026-02-05 00:11:43

1520    name             On Lemon Kola 0 bez cukru 330ml                                            2026-02-05 00:21:35

1520    offer_id                                                                       16076721618  2026-02-05 00:11:43

1520    price                                                                          6980952      2026-02-05 00:21:35

1520    stock                                                                          6            2026-02-05 00:21:35

1520    stock_available                                                                88           2026-02-05 00:11:43

1520    stock_sold                                                                     0            2026-02-05 00:11:43

1521    EAN              5902627011481                                                              2026-02-05 00:11:43

1521    cat_id                                                                         311869       2026-02-05 00:11:43

1521    item_no                                                                        718          2026-02-05 00:21:35

1521    name             Browar Olbracht Zero Stresu bezalkoholowa IPA                              2026-02-05 00:11:43

1521    name             Browar Olbracht Zero Stresu bezalkoholowa IPA                              2026-02-05 00:21:35

1521    offer_id                                                                       16056338727  2026-02-05 00:11:43

1521    price                                                                          8121951      2026-02-05 00:21:35

1521    stock                                                                          55           2026-02-05 00:21:35

1521    stock_available                                                                188          2026-02-05 00:11:43

1521    stock_sold                                                                     0            2026-02-05 00:11:43

1523    EAN              5905279533554                                                              2026-02-05 00:11:43

1523    cat_id                                                                         311869       2026-02-05 00:11:43

1523    item_no                                                                        827          2026-02-05 00:21:35

1523    name             Browar Grodzisk - Mango Ale bezalkoholowe 500ml                            2026-02-05 00:11:43

1523    name             Browar Grodzisk - Mango Ale bezalkoholowe 500ml                            2026-02-05 00:21:35

1523    offer_id                                                                       16048185246  2026-02-05 00:11:43

1523    price                                                                          5682927      2026-02-05 00:21:35

1523    stock                                                                          8            2026-02-05 00:21:35

1523    stock_available                                                                151          2026-02-05 00:11:43

1523    stock_sold                                                                     6            2026-02-05 00:11:43

1524    EAN              3800162504043                                                              2026-02-05 00:11:43

1524    cat_id                                                                         256777       2026-02-05 00:11:43

1524    item_no                                                                        353          2026-02-05 00:21:35

1524    name             Roses Naturalna woda różana 250ml                                          2026-02-05 00:11:43

1524    name             Roses Naturalna woda różana 250ml                                          2026-02-05 00:21:35

1524    offer_id                                                                       16038006175  2026-02-05 00:11:43

1524    price                                                                          28455285     2026-02-05 00:21:35

1524    stock                                                                          7            2026-02-05 00:21:35

1524    stock_available                                                                11           2026-02-05 00:11:43

1524    stock_sold                                                                     0            2026-02-05 00:11:43

1525    EAN              5904252699522                                                              2026-02-05 00:11:43

1525    cat_id                                                                         311869       2026-02-05 00:11:43

1525    item_no                                                                        480          2026-02-05 00:21:35

1525    name             Browar Trzech Kumpli Unplugged IPA bezalkoholowa puszka                    2026-02-05 00:11:43

1525    name             Browar Trzech Kumpli Unplugged IPA bezalkoholowa puszka                    2026-02-05 00:21:35

1525    offer_id                                                                       16021255640  2026-02-05 00:11:43

1525    price                                                                          9747967      2026-02-05 00:21:35

1525    stock                                                                          32           2026-02-05 00:21:35

1525    stock_available                                                                188          2026-02-05 00:11:43

1525    stock_sold                                                                     0            2026-02-05 00:11:43

1526    EAN              5906874369685                                                              2026-02-05 00:11:43

1526    cat_id                                                                         311869       2026-02-05 00:11:43

1526    item_no                                                                        455          2026-02-05 00:21:35

1526    name             Browar Dziki Wschód Freerokez Bezalkoholowe Tropical IPA 500               2026-02-05 00:11:43
                         ml                                                                                            

1526    name             Browar Dziki Wschód Freerokez Bezalkoholowe Tropical IPA 500               2026-02-05 00:21:35
                         ml                                                                                            

1526    offer_id                                                                       16007040409  2026-02-05 00:11:43

1526    price                                                                          8934959      2026-02-05 00:21:35

1526    stock                                                                          25           2026-02-05 00:21:35

1526    stock_available                                                                196          2026-02-05 00:11:43

1526    stock_sold                                                                     0            2026-02-05 00:11:43

1527    EAN              5902768499179                                                              2026-02-05 00:11:43

1527    cat_id                                                                         112633       2026-02-05 00:11:43

1527    item_no                                                                        413          2026-02-05 00:21:35

1527    name             On Lemon Lemoniada Gruszkowa 330ml                                         2026-02-05 00:11:43

1527    name             On Lemon Lemoniada Gruszkowa 330ml                                         2026-02-05 00:21:35

1527    offer_id                                                                       15999042240  2026-02-05 00:11:43

1527    price                                                                          6657143      2026-02-05 00:21:35

1527    stock                                                                          14           2026-02-05 00:21:35

1527    stock_available                                                                39           2026-02-05 00:11:43

1527    stock_sold                                                                     0            2026-02-05 00:11:43

1530    EAN              5902768499438                                                              2026-02-05 00:11:43

1530    cat_id                                                                         112632       2026-02-05 00:11:43

1530    item_no                                                                        952          2026-02-05 00:21:35

1530    name             On Lemon TO NIC - Czarny Bez 200ml                                         2026-02-05 00:11:43

1530    name             On Lemon TO NIC - Czarny Bez 200ml                                         2026-02-05 00:21:35

1530    offer_id                                                                       15985239111  2026-02-05 00:11:43

1530    price                                                                          5016260      2026-02-05 00:21:35

1530    stock                                                                          25           2026-02-05 00:21:35

1530    stock_available                                                                30           2026-02-05 00:11:43

1530    stock_sold                                                                     0            2026-02-05 00:11:43

1532    EAN              5902596118037                                                              2026-02-05 00:11:43

1532    cat_id                                                                         322932       2026-02-05 00:11:43

1532    item_no                                                                        1118         2026-02-05 00:21:35

1532    name             BOMBILLA Red - Acai Granat, Napój Energetyczny                             2026-02-05 00:11:43

1532    name             BOMBILLA Red - Acai Granat, Napój Energetyczny                             2026-02-05 00:21:35

1532    offer_id                                                                       15966343166  2026-02-05 00:11:43

1532    price                                                                          6422764      2026-02-05 00:21:35

1532    stock                                                                          27           2026-02-05 00:21:35

1532    stock_available                                                                77           2026-02-05 00:11:43

1532    stock_sold                                                                     45           2026-02-05 00:11:43

1536    EAN              4029764001906                                                              2026-02-05 00:11:43

1536    cat_id                                                                         322932       2026-02-05 00:11:43

1536    item_no                                                                        500          2026-02-05 00:21:35

1536    name             CLUB-MATE Yerba Mate Zero Bez Cukru 500 ml                                 2026-02-05 00:11:43

1536    name             CLUB-MATE Yerba Mate Zero Bez Cukru 500ml                                  2026-02-05 00:21:35

1536    offer_id                                                                       15897120107  2026-02-05 00:11:43

1536    price                                                                          7146341      2026-02-05 00:21:35

1536    stock                                                                          67           2026-02-05 00:21:35

1536    stock_available                                                                177          2026-02-05 00:11:43

1536    stock_sold                                                                     3            2026-02-05 00:11:43

1538    EAN              5902838991473                                                              2026-02-05 00:11:43

1538    cat_id                                                                         311869       2026-02-05 00:11:43

1538    item_no                                                                        710          2026-02-05 00:21:35

1538    name             Browar Miłosław Bezalkoholowe Pszeniczne 500ml                             2026-02-05 00:11:43

1538    name             Browar Miłosław Bezalkoholowe Pszeniczne 500ml                             2026-02-05 00:21:35

1538    offer_id                                                                       15872731823  2026-02-05 00:11:43

1538    price                                                                          5682927      2026-02-05 00:21:35

1538    stock                                                                          46           2026-02-05 00:21:35

1538    stock_available                                                                174          2026-02-05 00:11:43

1538    stock_sold                                                                     21           2026-02-05 00:11:43

1545    EAN              5904252699799                                                              2026-02-05 00:11:43

1545    cat_id                                                                         311869       2026-02-05 00:11:43

1545    item_no                                                                        374          2026-02-05 00:21:35

1545    name             Browar Trzech Kumpli Unplugged czerwony Citrus APA 500ml                   2026-02-05 00:11:43

1545    name             Browar Trzech Kumpli Unplugged czerwony Citrus APA 500ml                   2026-02-05 00:21:35

1545    offer_id                                                                       15820716405  2026-02-05 00:11:43

1545    price                                                                          9747967      2026-02-05 00:21:35

1545    stock                                                                          12           2026-02-05 00:21:35

1545    stock_available                                                                166          2026-02-05 00:11:43

1545    stock_sold                                                                     6            2026-02-05 00:11:43

1546    EAN              5906874829165                                                              2026-02-05 00:11:43

1546    cat_id                                                                         309085       2026-02-05 00:11:43

1546    item_no                                                                        750          2026-02-05 00:21:35

1546    name             Dr Coco - Woda Kokosowa 12 x 280 ml bez dodatków                           2026-02-05 00:11:43

1546    name             Dr Coco - Woda Kokosowa 12 x 280 ml bez dodatków                           2026-02-05 00:21:35

1546    offer_id                                                                       15809465102  2026-02-05 00:11:43

1546    price                                                                          85685714     2026-02-05 00:21:35

1546    stock                                                                          5            2026-02-05 00:21:35

1546    stock_available                                                                17           2026-02-05 00:11:43

1546    stock_sold                                                                     1            2026-02-05 00:11:43

1548    EAN              4260310552972                                                              2026-02-05 00:11:43

1548    cat_id                                                                         112633       2026-02-05 00:11:43

1548    item_no                                                                        814          2026-02-05 00:21:35

1548    name             THOMAS HENRY Cherry Blossom Tonic Kwiat Wiśni                              2026-02-05 00:11:43

1548    name             THOMAS HENRY Cherry Blossom Tonic Kwiat Wiśni                              2026-02-05 00:21:35

1548    offer_id                                                                       15795358119  2026-02-05 00:11:43

1548    price                                                                          4869919      2026-02-05 00:21:35

1548    stock                                                                          12           2026-02-05 00:21:35

1548    stock_available                                                                162          2026-02-05 00:11:43

1548    stock_sold                                                                     9            2026-02-05 00:11:43

1549    EAN              8714800003384                                                              2026-02-05 00:11:43

1549    cat_id                                                                         311869       2026-02-05 00:11:43

1549    item_no                                                                        808          2026-02-05 00:21:35

1549    name             BAVARIA Oryginal Piwo bezalkoholowe 330ml                                  2026-02-05 00:11:43

1549    name             BAVARIA Oryginal Piwo bezalkoholowe 330ml                                  2026-02-05 00:21:35

1549    offer_id                                                                       15788120075  2026-02-05 00:11:43

1549    price                                                                          4869919      2026-02-05 00:21:35

1549    stock                                                                          22           2026-02-05 00:21:35

1549    stock_available                                                                174          2026-02-05 00:11:43

1549    stock_sold                                                                     5            2026-02-05 00:11:43

1552    EAN              5906874846025                                                              2026-02-05 00:11:43

1552    cat_id                                                                         112635       2026-02-05 00:11:43

1552    item_no                                                                        840          2026-02-05 00:21:35

1552    name             Pigwoniada z Zieloną Herbatą 330ml                                         2026-02-05 00:11:43

1552    name             Pigwoniada z Herbatą 330ml                                                 2026-02-05 00:21:35

1552    offer_id                                                                       15744971294  2026-02-05 00:11:43

1552    price                                                                          7878049      2026-02-05 00:21:35

1552    stock                                                                          7            2026-02-05 00:21:35

1552    stock_available                                                                94           2026-02-05 00:11:43

1552    stock_sold                                                                     4            2026-02-05 00:11:43

1553    EAN              5904730290272                                                              2026-02-05 00:11:43

1553    cat_id                                                                         311869       2026-02-05 00:11:43

1553    item_no                                                                        610          2026-02-05 00:21:35

1553    name             Browar KingPin free Ride bezalkoholowa IPA puszka 500ml                    2026-02-05 00:11:43

1553    name             Browar KingPin free Ride IPA                                               2026-02-05 00:21:35

1553    offer_id                                                                       15729094086  2026-02-05 00:11:43

1553    price                                                                          8528455      2026-02-05 00:21:35

1553    stock                                                                          10           2026-02-05 00:21:35

1553    stock_available                                                                177          2026-02-05 00:11:43

1553    stock_sold                                                                     3            2026-02-05 00:11:43

1554    EAN              5903424615568                                                              2026-02-05 00:11:43

1554    cat_id                                                                         311869       2026-02-05 00:11:43

1554    item_no                                                                        504          2026-02-05 00:21:35

1554    name             Browar MARYENSZTADT Freeky APA Bezalkoholowe 500ml                         2026-02-05 00:11:43

1554    name             Browar MARYENSZTADT Freeky APA Bezalkoholowe 500ml                         2026-02-05 00:21:35

1554    offer_id                                                                       15727383560  2026-02-05 00:11:43

1554    price                                                                          7308943      2026-02-05 00:21:35

1554    stock                                                                          33           2026-02-05 00:21:35

1554    stock_available                                                                182          2026-02-05 00:11:43

1554    stock_sold                                                                     0            2026-02-05 00:11:43

1559    EAN              4260107220022                                                              2026-02-05 00:11:43

1559    cat_id                                                                         112633       2026-02-05 00:11:43

1559    item_no                                                                        989          2026-02-05 00:21:35

1559    name             FRITZ - KOLA, Kola bez cukru 330 ml                                        2026-02-05 00:11:43

1559    name             FRITZ - KOLA, Kola bez cukru 330ml                                         2026-02-05 00:21:35

1559    offer_id                                                                       15672825498  2026-02-05 00:11:43

1559    price                                                                          6495935      2026-02-05 00:21:35

1559    stock                                                                          57           2026-02-05 00:21:35

1559    stock_available                                                                8            2026-02-05 00:11:43

1559    stock_sold                                                                     0            2026-02-05 00:11:43

1561    EAN              4102430315504                                                              2026-02-05 00:11:43

1561    cat_id                                                                         311869       2026-02-05 00:11:43

1561    item_no                                                                        448          2026-02-05 00:21:35

1561    name             Bitburger Piwo Bezalkoholowe Pils 0,33ml                                   2026-02-05 00:11:43

1561    name             Bitburger Piwo Bezalkoholowe Pils 0,33ml                                   2026-02-05 00:21:35

1561    offer_id                                                                       15653502562  2026-02-05 00:11:43

1561    price                                                                          6089431      2026-02-05 00:21:35

1561    stock                                                                          15           2026-02-05 00:21:35

1561    stock_available                                                                222          2026-02-05 00:11:43

1561    stock_sold                                                                     5            2026-02-05 00:11:43

1562    EAN              5901268004517                                                              2026-02-05 00:11:43

1562    cat_id                                                                         261592       2026-02-05 00:11:43

1562    item_no                                                                        876          2026-02-05 00:21:35

1562    name             KINGA PIENIŃSKA Woda Niegazowana szkło 700 ml                              2026-02-05 00:11:43

1562    name             KINGA PIENIŃSKA Woda Niegazowana szkło 700ml                               2026-02-05 00:21:35

1562    offer_id                                                                       15628740259  2026-02-05 00:11:43

1562    price                                                                          5276423      2026-02-05 00:21:35

1562    stock                                                                          52           2026-02-05 00:21:35

1562    stock_available                                                                106          2026-02-05 00:11:43

1562    stock_sold                                                                     0            2026-02-05 00:11:43

1564    EAN              8033564330445                                                              2026-02-05 00:11:43

1564    cat_id                                                                         261592       2026-02-05 00:11:43

1564    item_no                                                                        318          2026-02-05 00:21:35

1564    name             DOLOMIA Woda Naturalna niegzaowana 700ml                                   2026-02-05 00:11:43

1564    name             DOLOMIA Woda Naturalna niegazowana 700ml                                   2026-02-05 00:21:35

1564    offer_id                                                                       15569776804  2026-02-05 00:11:43

1564    price                                                                          11780488     2026-02-05 00:21:35

1564    stock                                                                          46           2026-02-05 00:21:35

1564    stock_available                                                                13           2026-02-05 00:11:43

1564    stock_sold                                                                     0            2026-02-05 00:11:43

1566    EAN              5905279959316                                                              2026-02-05 00:11:43

1566    cat_id                                                                         261592       2026-02-05 00:11:43

1566    item_no                                                                        741          2026-02-05 00:21:35

1566    name             Browar NEPOMUCEN Woda Nachmielona bezalkoholowa                            2026-02-05 00:11:43

1566    name             Browar NEPOMUCEN Woda Nachmielona bezalkoholowa                            2026-02-05 00:21:35

1566    offer_id                                                                       15514282932  2026-02-05 00:11:43

1566    price                                                                          6902439      2026-02-05 00:21:35

1566    stock                                                                          55           2026-02-05 00:21:35

1566    stock_available                                                                142          2026-02-05 00:11:43

1566    stock_sold                                                                     5            2026-02-05 00:11:43

1569    EAN              5902768499070                                                              2026-02-05 00:11:43

1569    cat_id                                                                         112633       2026-02-05 00:11:43

1569    item_no                                                                        404          2026-02-05 00:21:35

1569    name             On Lemon Lemoniada Porzeczkowa 330ml                                       2026-02-05 00:11:43

1569    name             On Lemon Lemoniada Porzeczkowa 330ml                                       2026-02-05 00:21:35

1569    offer_id                                                                       15494607447  2026-02-05 00:11:43

1569    price                                                                          6657143      2026-02-05 00:21:35

1569    stock                                                                          75           2026-02-05 00:21:35

1569    stock_available                                                                19           2026-02-05 00:11:43

1569    stock_sold                                                                     0            2026-02-05 00:11:43

1578    EAN              5906874431047                                                              2026-02-05 00:11:43

1578    cat_id                                                                         258265       2026-02-05 00:11:43

1578    item_no                                                                        355          2026-02-05 00:21:35

1578    name             Herbal Monasterium Sok Aloes z miąższem suplement                          2026-02-05 00:11:43

1578    name             Herbal Monasterium Sok Aloes z miąższem suplement                          2026-02-05 00:21:35

1578    offer_id                                                                       15487993969  2026-02-05 00:11:43

1578    price                                                                          23800000     2026-02-05 00:21:35

1578    stock                                                                          4            2026-02-05 00:21:35

1578    stock_available                                                                15           2026-02-05 00:11:43

1578    stock_sold                                                                     0            2026-02-05 00:11:43

1582    EAN              5901832980537                                                              2026-02-05 00:11:43

1582    cat_id                                                                         261227       2026-02-05 00:11:43

1582    item_no                                                                        875          2026-02-05 00:21:35

1582    name             Fresano Morwa Biała suszona BIO 100g                                       2026-02-05 00:11:43

1582    name             Fresano Morwa Biała suszona BIO 100g                                       2026-02-05 00:21:35

1582    offer_id                                                                       15466579728  2026-02-05 00:11:43

1582    price                                                                          8085714      2026-02-05 00:21:35

1582    stock                                                                          11           2026-02-05 00:21:35

1582    stock_available                                                                13           2026-02-05 00:11:43

1582    stock_sold                                                                     1            2026-02-05 00:11:43

1583    EAN              3800023406325                                                              2026-02-05 00:11:43

1583    cat_id                                                                         257765       2026-02-05 00:11:43

1583    item_no                                                                        486          2026-02-05 00:21:35

1583    name             ROSES Homeopatyczna Pasta do Zębów z Wodą Różaną                           2026-02-05 00:11:43

1583    name             ROSES Homeopatyczna Pasta do Zębów z Wodą Różaną                           2026-02-05 00:21:35

1583    offer_id                                                                       15464214500  2026-02-05 00:11:43

1583    price                                                                          15365854     2026-02-05 00:21:35

1583    stock                                                                          3            2026-02-05 00:21:35

1583    stock_available                                                                2            2026-02-05 00:11:43

1583    stock_sold                                                                     0            2026-02-05 00:11:43

1584    EAN              5903424615148                                                              2026-02-05 00:11:43

1584    cat_id                                                                         311869       2026-02-05 00:11:43

1584    item_no                                                                        865          2026-02-05 00:21:35

1584    name             Browar MARYENSZTADT Freeky Mango ALE 500ml                                 2026-02-05 00:11:43

1584    name             Browar MARYENSZTADT Freeky Mango ALE 500ml                                 2026-02-05 00:21:35

1584    offer_id                                                                       15450529157  2026-02-05 00:11:43

1584    price                                                                          7715447      2026-02-05 00:21:35

1584    stock                                                                          9            2026-02-05 00:21:35

1584    stock_available                                                                195          2026-02-05 00:11:43

1584    stock_sold                                                                     1            2026-02-05 00:11:43

1585    EAN              5905669479844                                                              2026-02-05 00:11:43

1585    cat_id                                                                         311869       2026-02-05 00:11:43

1585    item_no                                                                        490          2026-02-05 00:21:35

1585    name             Browar Trzech Kumpli Unplugged Nitro Oatmeal                               2026-02-05 00:11:43

1585    name             Browar Trzech Kumpli Unplugged Nitro Oatmeal                               2026-02-05 00:21:35

1585    offer_id                                                                       15441489737  2026-02-05 00:11:43

1585    price                                                                          8934959      2026-02-05 00:21:35

1585    stock                                                                          38           2026-02-05 00:21:35

1585    stock_available                                                                111          2026-02-05 00:11:43

1585    stock_sold                                                                     23           2026-02-05 00:11:43

1587    EAN              5902768499582                                                              2026-02-05 00:11:43

1587    cat_id                                                                         112632       2026-02-05 00:11:43

1587    item_no                                                                        907          2026-02-05 00:21:35

1587    name             On Lemon TO NIC - Pink Grejpfrut 200ml                                     2026-02-05 00:11:43

1587    name             On Lemon TO NIC - Pink Grejpfrut 200ml                                     2026-02-05 00:21:35

1587    offer_id                                                                       15423925421  2026-02-05 00:11:43

1587    price                                                                          5016260      2026-02-05 00:21:35

1587    stock                                                                          22           2026-02-05 00:21:35

1587    stock_available                                                                37           2026-02-05 00:11:43

1587    stock_sold                                                                     1            2026-02-05 00:11:43

1601    EAN              4002846034887                                                              2026-02-05 00:11:43

1601    cat_id                                                                         322932       2026-02-05 00:11:43

1601    item_no                                                                        988          2026-02-05 00:21:35

1601    name             MIO MIO MATE Yerba Mate Pomarańcz 500ml                                    2026-02-05 00:11:43

1601    name             MIO MIO MATE Yerba Mate Pomarańcz 500ml                                    2026-02-05 00:21:35

1601    offer_id                                                                       15284613334  2026-02-05 00:11:43

1601    price                                                                          7552846      2026-02-05 00:21:35
